"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"L9LQIUIV","webpage","","","Negative Binomial Regression | R Data Analysis Examples","","","","","https://stats.idre.ucla.edu/r/dae/negative-binomial-regression/","","","2020-04-17 03:34:53","2020-04-17 03:34:53","2020-04-17 03:34:53","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\P4DVIKU9\negative-binomial-regression.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NVD9Q3PQ","webpage","","","SQLite Download Page","","","","","https://sqlite.org/download.html","","","2020-04-17 03:33:43","2020-04-17 03:33:43","2020-04-17 03:33:43","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\RNZK6PJK\download.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPX2I3I9","book","2011","Krieger, Nancy","Epidemiology and the people's health: theory and context","","978-0-19-538387-4","","","","""Epidemiology is often referred to as the science of public health. However, unlike other major sciences, its theoretical foundations are rarely articulated. While the idea of epidemiologic theory may seem dry and arcane, it is at its core about explaining the people's health. It is about life and death. It is about biology and society. It is about ecology and the economy. It is about how myriad aspects of people's lives--involving work, dignity, desire, love, play, conflict, discrimination, and injustice--become literally incorporated biologically into our bodies and manifest in our health status, individually and collectively. And it is about essential knowledge critical for improving the people's health and minimizing inequitable burdens of disease, disability, and death. Woven from a vast array of schools of thought, including those in the natural, social, and biomedical sciences, epidemiologic theory is a rich tapestry whose time for analysis is long overdue. By tracing its history and contours from ancient societies on through the development of--and debates within--contemporary epidemiology worldwide, Nancy Krieger shows how epidemiologic theory has long shaped epidemiologic practice, knowledge, and the politics of public health. Outlining an ecosocial theory of disease distribution that situates both population health and epidemiologic theory in societal and ecologic context, she offers a more holistic picture of how we embody the human experience""--Provided by publisher","2011","2020-04-17 03:31:11","2020-04-17 03:31:11","","","381","","","","","Epidemiology and the people's health","","","","","Oxford University Press","New York","en","","","","","Library of Congress ISBN","RA651 .K75 2011","OCLC: ocn685111261","","C:\Users\aba80\Zotero\storage\Y5S4AN5S\Krieger - 2011 - Epidemiology and the people's health theory and c.pdf","","","Epidemiology; Epidemiologic Methods; Methodology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BKYN9FED","book","2006","Adler, Joseph","Baseball hacks","","978-0-596-00942-7","","","","","2006","2020-04-17 03:20:10","2020-04-17 03:20:10","","","448","","","","","","","","","","O'Reilly","Sebastopol, CA","en","","","","","Library of Congress ISBN","GV877 .A35 2006","","","C:\Users\aba80\Zotero\storage\2A7DIC5H\Adler - 2006 - Baseball hacks.pdf","","","Statistics; Baseball; Fantasy baseball (Game)","","","","","","","","","","","","","","","","","","","","1st ed","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56BILGJ3","book","2012","Chen, Jie; Gupta, Arjun K.","Parametric Statistical Change Point Analysis","","978-0-8176-4800-8 978-0-8176-4801-5","","","http://link.springer.com/10.1007/978-0-8176-4801-5","","2012","2020-04-17 03:18:06","2020-04-17 03:18:06","2020-04-17 03:18:06","","","","","","","","","","","","Birkhäuser Boston","Boston","en","","","","","DOI.org (Crossref)","","DOI: 10.1007/978-0-8176-4801-5","","C:\Users\aba80\Zotero\storage\PY4NFMJA\Chen and Gupta - 2012 - Parametric Statistical Change Point Analysis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPVWIP5V","book","2010","Kreibich, J","Using sqlite","","","","","","A book on learning how to use sqlite","2010","2020-04-17 03:02:54","2020-04-17 03:03:54","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\V532GZPT\Jay A. Kreibich - Using SQLite-O'Reilly Media (2010).pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TP6WVRN5","webpage","","","SQLite In 5 Minutes Or Less","","","","","https://sqlite.org/quickstart.html","","","2020-04-17 02:59:04","2020-04-17 02:59:04","2020-04-17 02:59:04","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\LB8C5ZLH\quickstart.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZBFTKTHX","journalArticle","","Kramer, Gregory","The Meditation Instructions","","","","","","","","2020-04-17 02:54:13","2020-04-17 02:54:13","","14","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\aba80\Zotero\storage\NM9C3PYE\Kramer - The Meditation Instructions.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RMV4YKB","book","2006","Jurafsky, D","Speech and Natural language processing: An Introduction","","","","","","A textbook on natural language processing","2006","2020-04-17 02:48:46","2020-04-17 02:50:07","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\5UP64UBP\Jurafsky - 2006 - Speech and Natural language processing An Introdu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XSQ2BF49","book","2000","Hunt, Andrew; Thomas, David","The pragmatic programmer: from journeyman to master","","978-0-201-61622-4","","","","","2000","2020-04-17 02:46:50","2020-04-17 02:46:50","","","321","","","","","The pragmatic programmer","","","","","Addison-Wesley","Reading, Mass","en","","","","","Library of Congress ISBN","QA76.6 .H857 2000","","","C:\Users\aba80\Zotero\storage\8WZ4A4QB\Hunt and Thomas - 2000 - The pragmatic programmer from journeyman to maste.pdf","","","Computer programming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FFFQIN92","book","2002","Gelman, Andrew; Nolan, Deborah Ann","Teaching statistics: a bag of tricks","","978-0-19-857225-1 978-0-19-857224-4","","","","","2002","2020-04-17 02:44:27","2020-04-17 02:44:27","","","299","","","","","Teaching statistics","","","","","Oxford University Press","Oxford ; New York","en","","","","","Library of Congress ISBN","QA276.18 .G45 2002","OCLC: ocm50017627","","C:\Users\aba80\Zotero\storage\6ESFAEF9\Gelman and Nolan - 2002 - Teaching statistics a bag of tricks.pdf","","","Statistics; Study and teaching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SP7YSLPU","book","2008","Peng, R; Dominici, F","Statistical Methods for Environmental Epidemiology with R","","978-0-387-78166-2 978-0-387-78167-9","","","http://link.springer.com/10.1007/978-0-387-78167-9","An R primer of analysis of air pollution data","2008","2020-04-17 02:41:16","2020-04-17 02:42:12","2020-04-17 02:41:16","","","","","","","","","","","","Springer New York","New York, NY","en","","","","","DOI.org (Crossref)","","DOI: 10.1007/978-0-387-78167-9","","C:\Users\aba80\Zotero\storage\Q7KMEK2G\2008 - Statistical Methods for Environmental Epidemiology.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7J3PEQBJ","book","2015","Wickham, H","Advanced R","","","","","","A book on how to use R in more advanced ways","2015","2020-04-17 02:38:30","2020-04-17 02:40:17","","","475","","1","","","","","","","","CRC Press","Boca Raton, FL","EN","","","","","","","","","C:\Users\aba80\Zotero\storage\P6GXFY6K\advanced_R.pdf","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7FN4FL93","journalArticle","","Simmering, Marcia J; Fuller, Christie M; Richardson, Hettie A; Ocal, Yasemin; Atinc, Guclu M","Marker Variable Choice, Reporting, and Interpretation in the Detection of Common Method Variance","Organizational Research Methods","","","","","This article investigates in two ways the use and reporting of marker variables to detect common method variance (CMV) in organizational research. First, a review of 398 empirical articles and 41 unpublished dissertations that employ marker variables indicates that authors are not reporting adequate information regarding marker variable choice and use, are choosing inappropriate marker variables, and are possibly making errors in their assessment of CMV effects. Second, two data sets are presented that investigate the properties of six prospective markers to assess the degree to which they capture specific, measurable causes of CMV and the conclusions these markers produce when applied to substantive relationships. Results from the review and empirical investigation are used to expand the set of conditions scholars should consider when determining whether to employ a marker technique over other alternatives for detecting and controlling CMV and how best to do so.","","2020-04-17 02:36:20","2020-04-17 02:36:20","","39","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\aba80\Zotero\storage\BGGL32NY\Simmering et al. - Marker Variable Choice, Reporting, and Interpretat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LB6C5E4K","book","2018","Chollet, François","Deep learning with Python","","978-1-61729-443-3","","","","","2018","2020-04-17 02:28:36","2020-04-17 02:28:36","","","361","","","","","","","","","","Manning Publications Co","Shelter Island, New York","en","","","","","Library of Congress ISBN","QA76.73.P98 C465 2018","OCLC: ocn982650571","","C:\Users\aba80\Zotero\storage\BE7EVI5Q\Chollet - 2018 - Deep learning with Python.pdf","","","Machine learning; Neural networks (Computer science); Python (Computer program language)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
